43.8996423800586, -78.87217124070959
43.89716981510532, -78.94707898421721
43.85099608809532, -79.01847311014126
43.839853717738144, -79.08610768959733
43.779047618618115, -79.22188228149788
43.85831774677412, -79.50615350885636
43.883562980430725, -79.43199579737153
43.86029815155684, -79.3324322032484
43.65746129493858, -79.37981074524681
43.59085665252328, -79.64279597057143
43.7314350256882, -79.75403253779865
43.46739370816886, -79.69566767921378
43.32519883699373, -79.81445735066579
43.256226695534075, -79.87282221618625
43.91333376933179, -78.68676476593173
43.9180327814621, -78.5925226683127
43.95983085763556, -78.16886897471908
44.005285902648815, -77.88820262523579
44.04194570961614, -77.73576732100854
44.09955293812314, -77.58028271047158
44.11446738948748, -77.55127193908051
44.11076994249951, -77.61101009513456
44.162774814720635, -77.38284606912389
44.247067866401444, -76.96004409945331
44.276849018629704, -76.72022770485162
44.231356485965925, -76.47938679444037
43.99306906156298, -78.02350263325978
44.06019840397447, -79.4621423608853
44.39035391731557, -79.69251181264552
43.548477490721645, -80.2298713340902
43.4559514332854, -80.4912668170078
43.141316508963385, -80.26994915828206
43.1424667701274, -80.28484880679355
44.130184936544524, -79.07667865677438
44.608085878727984, -79.41966170427678
44.332130925553486, -78.2115148176409
44.33090931085693, -76.16264091787534
45.468903689738, -75.72398900201236
44.92052197762827, -79.36267271248835
46.53158338093301, -80.93676318728099
43.9200401223668, -80.09762157703516
43.366732682630115, -80.32281627640502
43.51537041110786, -79.87413211977047
43.13190924032704, -80.74558338976394
44.00644849795417, -79.44968338984425
44.58986375144275, -75.68719614943265
44.7093269989033, -75.5187573860267
45.02183558386613, -74.73189400738178
44.35695875951205, -78.74056783633372
43.40144080401452, -80.95661258517939
